Text,Date,Favorites,Retweets,Tweet ID
"b'After QP we\xe2\x80\x99re voting on our @CPC_HQ Motion to allow the Ethics Commissioner to oversee the Liberals\xe2\x80\x99 so-called \xe2\x80\x9cethical guidelines"".pic.twitter.com/AUKwhrmtB9'",2016-11-15 14:17:31,93,78,798605868979752961
b'Justin Trudeau has been ignoring unemployed energy workers. Today I asked him to move forward with Keystone XL ASAP: https://www.facebook.com/ronaambrose/videos/10154177715893525/\xc2\xa0\xe2\x80\xa6',2016-11-14 20:22:00,120,72,798335209154420736
b'Well done @ArnoldViersen. This is an important issue that sadly impacts far too many women and girls. Good to see the study moving forward.https://twitter.com/nationalpost/status/798258411859275777\xc2\xa0\xe2\x80\xa6',2016-11-14 19:49:20,52,39,798326987802742784
b'I raised this issue in Parliament today. Canada is now in a weaker position and all Justin Trudeau has done is create more uncertainty.https://twitter.com/fullcomment/status/798296135467008000\xc2\xa0\xe2\x80\xa6',2016-11-14 18:30:01,88,73,798307027298590720
"b""If Justin Trudeau moves forward with his carbon tax he\xe2\x80\x99s setting us up for failure. We'll lose jobs to the US: https://www.facebook.com/ronaambrose/videos/10154177715768525/\xc2\xa0\xe2\x80\xa6""",2016-11-14 16:53:20,185,140,798282693288919040
b'Celebrating Guru Nanak Gurpurab: https://www.facebook.com/notes/rona-ambrose/celebrating-guru-nanak-gurpurab/10150751917874955\xc2\xa0\xe2\x80\xa6pic.twitter.com/snSuOTksuc',2016-11-14 10:15:54,13,4,798182675802714113
b'C\xc3\xa9l\xc3\xa9brons Guru Nanak Gurpurab: https://www.facebook.com/notes/rona-ambrose/celebrating-guru-nanak-gurpurab/10150751917874955\xc2\xa0\xe2\x80\xa6pic.twitter.com/Nq57oGlimN',2016-11-14 10:15:42,2,1,798182627169554432
"b""Honoured to see the Remembrance Day parade in Onoway and place a wreath at the Legion Cenotaph for those who've fought for our country.pic.twitter.com/oxsiBKhwD3""",2016-11-11 18:28:55,43,17,797219583841148928
b'Honor\xc3\xa9e de voir le d\xc3\xa9fil\xc3\xa9 du jour du Souvenir \xc3\xa0 Onoway et de d\xc3\xa9poser une couronne au c\xc3\xa9notaphe pour ceux qui se sont battus pour notre pays.pic.twitter.com/Jx8AXxNW5l',2016-11-11 18:28:54,12,0,797219582197006336
b'Laid a wreath in honour of those who have served Canada in our armed forces at the Remembrance Day ceremony in @StonyPlainAB. #LestWeForgetpic.twitter.com/APvSXji93z',2016-11-11 18:13:10,85,26,797215622526595075
"b""J'ai d\xc3\xa9pos\xc3\xa9 une couronne pour ceux qui ont servi dans nos forces arm\xc3\xa9es \xc3\xa0 la c\xc3\xa9r\xc3\xa9monie du jour du Souvenir \xc3\xa0 @StonyPlainAB. #noublionsjamaispic.twitter.com/eYOFDwLxxi""",2016-11-11 18:13:06,12,3,797215606982447105
"b'We will always honour the sacrifice, courage & valour of our men & women in uniform: https://www.facebook.com/notes/rona-ambrose/lest-we-forget-noublions-jamais/10150749543979955\xc2\xa0\xe2\x80\xa6 #LestWeForget #RememberThem pic.twitter.com/l5loRmdlsl'",2016-11-11 08:34:15,126,78,797069932001460225
"b'Nous allons toujours honorer le sacrifice, le courage et la bravoure de nos hommes et femmes en uniforme : https://www.facebook.com/notes/rona-ambrose/lest-we-forget-noublions-jamais/10150749543979955\xc2\xa0\xe2\x80\xa6 pic.twitter.com/mL1urXTiTm'",2016-11-11 08:32:30,17,14,797069492304183297
b'Best wishes to all Polish people in Canada and around the world. Happy Independence Day! https://www.facebook.com/ronaambrose/photos/p.10154163905373525/10154163905373525/?type=3&theater\xc2\xa0\xe2\x80\xa6pic.twitter.com/AW4jB1hdy0',2016-11-11 07:25:00,23,12,797052507457404929
"b'Je souhaite mes meilleurs v\xc5\x93ux \xc3\xa0 tous les Polonais, au Canada et dans le monde entier. https://www.facebook.com/ronaambrose/photos/p.10154163901603525/10154163901603525/?type=3&theater\xc2\xa0\xe2\x80\xa6pic.twitter.com/LrxXViAK4f'",2016-11-11 07:24:00,8,4,797052255488901121
"b""Saddened to hear of Leonard Cohen's passing. Tonight we lost an inspiring poet and Canadian music icon. #RIPLeonard""",2016-11-10 22:36:44,121,60,796919562281385984
"b""Triste d'apprendre le d\xc3\xa9c\xc3\xa8s de Leonard Cohen. Ce soir, nous perdons un po\xc3\xa8te inspirant et un ic\xc3\xb4ne de la musique canadienne. #RIPLeonard""",2016-11-10 22:36:39,10,9,796919540479299584
b'Conservatives are calling on the Liberals take a look at what\xe2\x80\x99s actually happening in Alberta: https://www.facebook.com/ronaambrose/videos/10154164130013525/\xc2\xa0\xe2\x80\xa6',2016-11-10 20:50:00,38,22,796892703820804096
b'Met with @chba_edmonton to discuss the negative impact of new mortgage rules on folks buying their first home.pic.twitter.com/X7f1LYaNor',2016-11-10 18:34:02,22,17,796858487330504704
b'Rencontr\xc3\xa9 @chba_edmonton pour discuter de l\xe2\x80\x99impact n\xc3\xa9gatif sur les premiers acheteurs des nouvelles r\xc3\xa8gles sur les hypoth\xc3\xa8ques.pic.twitter.com/R3XINmGe0w',2016-11-10 18:33:58,2,0,796858467877343232
b'.@R_Boissonnault we\xe2\x80\x99re looking at you too. The Liberal disregard for rural Alberta is shocking. Start standing up for your province.https://twitter.com/RonaAmbrose/status/796808568938856448\xc2\xa0\xe2\x80\xa6',2016-11-10 15:16:21,67,67,796808738086719488
"b""Sohi won by 92 votes. I will spend the next three years finding 93 people to vote against him. I'm sure people here have ties to Vegreville.""",2016-11-10 15:16:02,58,33,796808657530929152
b'At @SohiAmarjeet\xe2\x80\x99s office. Everyone needs to call him (780-497-3524) & tell him to stand up for rural Alberta jobs. These people matter too.pic.twitter.com/5fHQdTCuAC',2016-11-10 15:15:41,66,71,796808568938856448
b'Speaking live in Edmonton with @ShannonStubbsMP about the jobs situation in Alberta. Watch live: http://www.cpac.ca/en/direct/cpac2/\xc2\xa0\xe2\x80\xa6',2016-11-10 13:06:27,12,7,796776046855131139
b'You can watch the @CPC_HQ leadership debate online here: http://www.conservative.ca/leadership/en/saskatoon\xc2\xa0\xe2\x80\xa6 or on TV on CPAC.',2016-11-09 16:36:59,3,6,796466639894183937
b'Tonight\xe2\x80\x99s the first Conservative leadership debate. Good luck everyone! https://www.facebook.com/ronaambrose/videos/10154161216173525/\xc2\xa0\xe2\x80\xa6',2016-11-09 16:36:55,14,12,796466623867711488
b'Vous pouvez regarder le d\xc3\xa9bat \xc3\xa0 la direction du @PCC_HQ en ligne ici: http://www.conservative.ca/leadership/fr/saskatoon\xc2\xa0\xe2\x80\xa6 ou \xc3\xa0 la t\xc3\xa9l\xc3\xa9vision sur CPAC.',2016-11-09 16:36:43,1,3,796466573103992832
b'Ce soir a lieu le premier d\xc3\xa9bat de la course \xc3\xa0 la direction du @PCC_HQ. Bonne chance \xc3\xa0 tous!  https://www.facebook.com/ronaambrose/videos/10154161216298525/\xc2\xa0\xe2\x80\xa6',2016-11-09 16:36:40,2,1,796466559627698176
"b""Trudeau Must Make Keystone Approval A 'Top Priority' For Trump:http://www.huffingtonpost.ca/2016/11/09/trudeau-keystone-trump-climate-change_n_12882818.html\xc2\xa0\xe2\x80\xa6""",2016-11-09 15:16:50,125,90,796446471570735109
b'Justin Trudeau to reach out to Donald Trump at the earliest opportunity & make approval of this job-creating project a top priority. [2/2]',2016-11-09 11:49:53,90,70,796394391225110528
"b'President-elect Trump has made it clear that he supports the Keystone XL pipeline, as has Prime Minister Trudeau. @CPC_HQ calls upon...[1/2]'",2016-11-09 11:49:43,166,103,796394346304176132
b'\xe2\x80\xa6et de faire de l\xe2\x80\x99approbation de ce projet cr\xc3\xa9ateur d\xe2\x80\x99emplois une priorit\xc3\xa9 absolue. [3/3]',2016-11-09 11:49:19,4,2,796394245233983492
b'Le @PCC_HQ presse le premier ministre de communiquer avec le pr\xc3\xa9sident \xc3\xa9lu Trump le plus t\xc3\xb4t possible... [2/3]',2016-11-09 11:49:09,4,2,796394203391688704
"b'Le pr\xc3\xa9sident \xc3\xa9lu Trump a bien fait comprendre qu\xe2\x80\x99il soutient le pipeline Keystone XL, tout comme le premier ministre Trudeau. [1/3]'",2016-11-09 11:48:59,6,4,796394165114388480
"b'The @InvictusToronto Games is searching for volunteers. A great event, and you can help. Here\xe2\x80\x99s how: http://us12.campaign-archive2.com/?u=405fa2a0e739b6980cd25f890&id=dca481d149&e\xc2\xa0\xe2\x80\xa6 #IAMpic.twitter.com/q3J09IrdR7'",2016-11-09 11:20:01,14,11,796386872817762304
"b'Les Jeux @InvictusToronto recherchent des b\xc3\xa9n\xc3\xa9voles. Un grand \xc3\xa9v\xc3\xa9nement, et vous pouvez aider. Voici comment: http://us12.campaign-archive2.com/?u=405fa2a0e739b6980cd25f890&id=dca481d149&e\xc2\xa0\xe2\x80\xa6 #IAM'",2016-11-09 11:19:01,1,0,796386620085829632
